HOG	selected_transcripts	exon_counts	protein_lengths	gene_counts	transcript_counts	worst_transcript	worst_pair	blast_pident	align_pident
N0.HOG0008067	SBOV2_50320.1, SCUR1_55270.1, SGUI1_55510.1, SHAE2_58470.1, SINT2_53710.1, SRDH2_56280.1, Smp_315600.1, EWB00_002205	7, 8, 7, 7, 7, 7, 7, 7	1166, 896, 1136, 1158, 1168, 1166, 867, 1172	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 1, 1, 1	SCUR1_55270.1	SBOV2_50320.1, SCUR1_55270.1	98.4	74.1852487135506
N0.HOG0008068	SBOV2_50430.1, SCUR1_55140.1, SGUI1_55390.1, SHAE2_58340.1, SINT2_53600.1, SRDH2_56160.1, Smp_328540.1, EWB00_002219	1, 1, 1, 1, 1, 1, 1, 6	1387, 1357, 1352, 1358, 1385, 1382, 1382, 950	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 1, 1, 1	SBOV2_50430.1	SBOV2_50430.1, SGUI1_55390.1	94.9	98.12545061283345
N0.HOG0008069	SBOV2_50450.1, SCUR1_55120.1, SGUI1_55370.1, SHAE2_58320.1, SINT2_53580.1, SRDH2_56150.1, Smp_137640.1, EWB00_002221	3, 3, 3, 3, 3, 3, 3, 3	194, 194, 194, 194, 194, 194, 194, 196	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 1, 1, 1	EWB00_002221	SBOV2_50450.1, EWB00_002221	83.2	91.3265306122449
N0.HOG0006437	SBOV2_77130.1, SCUR1_77480.1, SGUI1_78530.1, SHAE2_82520.1, SINT2_76300.2, SRDH2_80050.1, Smp_041890.1, EWB00_007387.1	9, 8, 9, 9, 9, 8, 7, 8	354, 291, 354, 369, 354, 291, 276, 290	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 2, 1, 1, 1, 2	SHAE2_82520.1	SHAE2_82520.1, Smp_041890.1	96.0	74.52574525745257
N0.HOG0006436	SBOV2_77120.1, SCUR1_77470.1, SGUI1_78520.1, SHAE2_82510.1, SINT2_76290.1, SRDH2_80040.2, Smp_144950.1, EWB00_007386	8, 6, 8, 8, 8, 6, 5, 6	381, 330, 380, 381, 381, 336, 367, 298	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 3, 1, 1	EWB00_007386	SBOV2_77120.1, EWB00_007386	76.6	75.06561679790026
N0.HOG0006435	SBOV2_76950.1, SCUR1_77300.1, SGUI1_78340.1, SHAE2_82340.1, SINT2_76130.1, SRDH2_79860.2, Smp_145020.1, EWB00_004576.1	13, 13, 13, 13, 13, 13, 13, 13	774, 774, 774, 780, 774, 784, 784, 781	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 2, 1, 1, 2, 1, 1	SHAE2_82340.1	SHAE2_82340.1, EWB00_004576.1	87.0	96.67093469910371
N0.HOG0006434	SBOV2_76930.1, SCUR1_77280.1, SGUI1_78320.1, SHAE2_82320.1, SINT2_76110.2, SRDH2_79840.1, Smp_042150.1, EWB00_004574.1	5, 5, 5, 5, 5, 5, 5, 5	176, 176, 176, 176, 176, 177, 177, 176	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 2, 1, 1, 1, 1, 2	SRDH2_79840.1	SBOV2_76930.1, SRDH2_79840.1	92.0	98.87005649717514
N0.HOG0006433	SBOV2_76750.1, SCUR1_77120.2, SGUI1_78160.1, SHAE2_82170.1, SINT2_75950.2, SRDH2_79650.1, Smp_145110.1, EWB00_004556	12, 10, 12, 12, 9, 12, 12, 9	696, 586, 751, 751, 577, 750, 750, 575	1, 1, 1, 1, 1, 1, 1, 1	1, 2, 1, 1, 2, 1, 1, 1	SINT2_75950.2	SGUI1_78160.1, SINT2_75950.2	99.7	76.69773635153129
N0.HOG0006432	SBOV2_76700.1, SCUR1_77040.1, SGUI1_78090.1, SHAE2_82110.1, SINT2_75830.1, SRDH2_79570.1, Smp_334330.1, EWB00_004552.1	7, 7, 7, 7, 7, 5, 7, 7	1387, 1365, 1378, 1385, 1388, 1208, 1343, 1321	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 2, 1, 2	SRDH2_79570.1	SCUR1_77040.1, SRDH2_79570.1	84.8	88.27838827838828
N0.HOG0006430	SBOV2_76390.1, SCUR1_76760.1, SGUI1_77810.1, SHAE2_81820.1, SINT2_75530.1, SRDH2_79300.1, Smp_166180.1, EWB00_001413.1	2, 2, 2, 2, 2, 2, 2, 1	399, 399, 399, 399, 399, 398, 402, 403	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 1, 2, 2	Smp_166180.1	SBOV2_76390.1, Smp_166180.1	80.8	98.2587064676617
N0.HOG0006429	SBOV2_76380.1, SCUR1_76750.1, SGUI1_77800.1, SHAE2_81810.1, SINT2_75520.1, SRDH2_79290.1, Smp_166170.1, EWB00_001414	1, 1, 1, 1, 1, 1, 1, 1	417, 417, 416, 419, 410, 409, 410, 438	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 3, 1, 1	SGUI1_77800.1	SGUI1_77800.1, SINT2_75520.1	91.3	99.75961538461539
N0.HOG0006428	SBOV2_76370.1, SCUR1_76740.1, SGUI1_77790.1, SHAE2_81800.1, SINT2_75510.1, SRDH2_79280.1, Smp_334310.2, EWB00_001415.1	3, 3, 3, 3, 3, 4, 2, 3	1348, 1348, 1347, 1347, 1347, 1316, 1344, 1321	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 1, 2, 2	Smp_334310.2	SINT2_75510.1, Smp_334310.2	91.0	95.61989606533037
N0.HOG0006427	SBOV2_76360.1, SCUR1_76730.1, SGUI1_77770.1, SHAE2_81780.1, SINT2_75500.1, SRDH2_79270.1, Smp_247600.1, EWB00_001416	13, 13, 13, 13, 13, 13, 13, 15	760, 760, 759, 760, 760, 759, 759, 1145	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 2, 1, 1, 1, 2, 1	EWB00_001416	SRDH2_79270.1, EWB00_001416	91.6	66.2008733624454
N0.HOG0006426	SBOV2_7620.1, SCUR1_7680.1, SGUI1_7300.1, SHAE2_8330.1, SINT2_7520.1, SRDH2_7980.1, Smp_019820.1, EWB00_004448.3	3, 3, 3, 3, 3, 3, 3, 2	291, 291, 291, 291, 291, 296, 296, 232	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 1, 1, 3	EWB00_004448.3	SRDH2_7980.1, EWB00_004448.3	67.5	68.58108108108108
N0.HOG0006425	SBOV2_76080.1, SCUR1_76440.1, SGUI1_77480.1, SHAE2_81490.1, SINT2_75190.2, SRDH2_78990.1, Smp_344750.1, EWB00_002025	4, 5, 4, 6, 6, 1, 2, 3	575, 611, 575, 617, 596, 245, 332, 294	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 2, 1, 2, 1, 1, 1	SRDH2_78990.1	SHAE2_81490.1, SRDH2_78990.1	82.5	37.11507293354943
N0.HOG0006423	SBOV2_7570.1, SCUR1_7730.1, SGUI1_7340.1, SHAE2_8390.1, SINT2_7570.1, SRDH2_8030.1, Smp_066410.1, EWB00_004442.1	7, 7, 6, 7, 7, 6, 7, 7	473, 483, 298, 468, 483, 360, 484, 482	1, 1, 1, 1, 1, 1, 1, 2	1, 1, 1, 1, 1, 1, 1, 3	SGUI1_7340.1	SGUI1_7340.1, EWB00_004442.1	67.0	58.50622406639005
N0.HOG0006422	SBOV2_75580.1, SCUR1_75920.1, SGUI1_76930.1, SHAE2_80990.2, SINT2_74690.1, SRDH2_78440.1, Smp_095670.1, EWB00_011003.1	4, 4, 4, 4, 4, 4, 4, 4	396, 396, 396, 215, 396, 400, 400, 394	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 2, 1, 1, 1, 2	SHAE2_80990.2	SHAE2_80990.2, EWB00_011003.1	62.8	52.53807106598985
N0.HOG0006421	SBOV2_75110.1, SCUR1_75440.1, SGUI1_76490.1, SHAE2_80510.2, SINT2_74200.1, SRDH2_77880.1, Smp_153930.1, EWB00_010948	15, 4, 12, 12, 6, 15, 16, 16	564, 104, 389, 409, 249, 573, 560, 547	1, 2, 1, 1, 1, 1, 1, 1	1, 2, 1, 2, 1, 1, 1, 1	SCUR1_75440.1	SCUR1_75440.1, SHAE2_80510.2	92.2	12.469437652811736
N0.HOG0006419	SBOV2_7470.1, SCUR1_7830.1, SGUI1_7420.1, SHAE2_8480.1, SINT2_7700.1, SRDH2_8150.1, Smp_332970.1, EWB00_000425.1	2, 2, 2, 2, 2, 2, 2, 2	217, 217, 78, 217, 217, 217, 217, 211	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 1, 1, 3	SGUI1_7420.1	SBOV2_7470.1, SGUI1_7420.1	98.7	35.483870967741936
N0.HOG0006418	SBOV2_74690.1, SCUR1_74960.1, SGUI1_76050.1, SHAE2_80110.1, SINT2_73800.1, SRDH2_77440.1, Smp_043360.1, EWB00_007146.1	4, 4, 2, 4, 2, 2, 2, 2	103, 105, 106, 103, 106, 107, 104, 106	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 1, 1, 3	SBOV2_74690.1	SBOV2_74690.1, SGUI1_76050.1	98.7	74.52830188679245
N0.HOG0006417	SBOV2_74170.1, SCUR1_74410.1, SGUI1_75470.1, SHAE2_79590.2, SINT2_73310.1, SRDH2_76940.1, Smp_145320.1, EWB00_001368.1	15, 15, 15, 12, 15, 15, 15, 15	830, 830, 830, 649, 831, 829, 829, 842	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 2, 1, 1, 1, 2	SHAE2_79590.2	SHAE2_79590.2, EWB00_001368.1	72.5	74.70308788598575
N0.HOG0006416	SBOV2_74090.1, SCUR1_74290.1, SGUI1_75390.1, SHAE2_79500.1, SINT2_73240.1, SRDH2_76820.2, Smp_343820.1, EWB00_001375	18, 18, 15, 18, 18, 17, 17, 17	2263, 2306, 2148, 2307, 2306, 2241, 2238, 2228	1, 1, 1, 1, 1, 1, 1, 1	2, 1, 1, 1, 1, 2, 1, 1	SGUI1_75390.1	SCUR1_74290.1, SGUI1_75390.1	99.3	93.10494362532525
N0.HOG0006415	SBOV2_73830.1, SCUR1_74000.1, SGUI1_75070.1, SHAE2_79210.2, SINT2_72970.1, SRDH2_76520.1, Smp_135550.1, EWB00_008238	9, 9, 9, 9, 11, 9, 9, 7	454, 454, 454, 454, 493, 461, 461, 340	1, 1, 1, 1, 1, 1, 1, 1	2, 1, 1, 2, 1, 1, 1, 1	EWB00_008238	SINT2_72970.1, EWB00_008238	68.6	67.74847870182555
N0.HOG0006414	SBOV2_73800.1, SCUR1_73960.1, SGUI1_75030.1, SHAE2_79190.1, SINT2_72930.1, SRDH2_76490.3, Smp_247860.1, EWB00_007263	16, 16, 16, 36, 16, 9, 16, 30	672, 601, 638, 1669, 661, 345, 638, 1188	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 3, 1, 1	SHAE2_79190.1	SHAE2_79190.1, SRDH2_76490.3	88.1	19.652486518873577
N0.HOG0006413	SBOV2_73600.1, SCUR1_73750.1, SGUI1_74830.1, SHAE2_78980.1, SINT2_72720.1, SRDH2_76290.1, Smp_159690.1, EWB00_008226.1	9, 9, 9, 9, 9, 9, 9, 9	793, 793, 793, 793, 793, 793, 793, 791	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 2, 2, 1, 1	SBOV2_73600.1	SBOV2_73600.1, SCUR1_73750.1	99.4	99.87389659520807
N0.HOG0006411	SBOV2_73310.1, SCUR1_73420.1, SGUI1_74480.1, SHAE2_78630.1, SINT2_72440.1, SRDH2_75990.1, Smp_197860.1, EWB00_009113.1	9, 9, 9, 9, 9, 9, 9, 9	375, 375, 375, 375, 375, 374, 374, 374	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 2, 1, 1, 1, 2	SBOV2_73310.1	SBOV2_73310.1, SCUR1_73420.1	100.0	99.73333333333333
N0.HOG0006442	SBOV2_77690.1, SCUR1_78060.1, SGUI1_79060.1, SHAE2_83070.1, SINT2_76870.1, SRDH2_80540.2, Smp_055100.1, EWB00_001245	2, 2, 2, 2, 3, 3, 2, 2	490, 489, 489, 488, 467, 486, 487, 480	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 3, 1, 1	SINT2_76870.1	SINT2_76870.1, SRDH2_80540.2	83.8	91.35802469135803
N0.HOG0006378	SBOV2_69090.1, SCUR1_68950.1, SGUI1_70010.1, SHAE2_74080.1, SINT2_68080.1, SRDH2_71620.1, Smp_343520.1, EWB00_009434	3, 3, 1, 1, 3, 1, 1, 1	130, 133, 83, 90, 130, 81, 81, 83	1, 1, 1, 1, 1, 1, 1, 1	1, 2, 1, 2, 1, 1, 1, 1	SBOV2_69090.1	SBOV2_69090.1, EWB00_009434	82.8	49.23076923076923
N0.HOG0008072	SBOV2_50540.1, SCUR1_55010.1, SGUI1_55260.1, SHAE2_58230.1, SINT2_53490.1, SRDH2_56040.1, Smp_137710.1, EWB00_011180	1, 1, 1, 1, 1, 1, 1, 1	527, 518, 527, 527, 527, 532, 541, 528	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 1, 1, 1	Smp_137710.1	SCUR1_55010.1, Smp_137710.1	95.2	95.74861367837339
N0.HOG0006344	SBOV2_65750.1, SCUR1_65870.1, SGUI1_66530.1, SHAE2_70420.1, SINT2_64750.1, SRDH2_66690.1, Smp_168170.1, EWB00_004110.1	2, 2, 2, 2, 2, 2, 2, 2	331, 331, 330, 330, 334, 329, 329, 324	1, 1, 1, 1, 1, 1, 1, 1	1, 2, 1, 1, 1, 1, 1, 2	SRDH2_66690.1	SRDH2_66690.1, Smp_168170.1	96.0	99.69604863221885
N0.HOG0006343	SBOV2_65580.1, SCUR1_65750.1, SGUI1_66420.1, SHAE2_70250.1, SINT2_64590.1, SRDH2_66510.1, Smp_079710.1, EWB00_010394.3	3, 3, 3, 3, 3, 3, 3, 3	90, 90, 90, 90, 90, 90, 90, 90	1, 2, 1, 1, 1, 1, 1, 1	1, 3, 1, 1, 1, 1, 1, 1	SINT2_64590.1	SBOV2_65580.1, SINT2_64590.1	98.9	97.77777777777777
N0.HOG0006342	SBOV2_65500.1, SCUR1_65670.1, SGUI1_66330.1, SHAE2_70170.1, SINT2_64510.1, SRDH2_66420.1, Smp_079810.1, EWB00_010402.1	2, 2, 2, 2, 2, 2, 2, 3	156, 156, 156, 156, 156, 156, 156, 164	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 2, 1, 1, 1, 2	EWB00_010402.1	SGUI1_66330.1, EWB00_010402.1	79.5	89.02439024390245
N0.HOG0006341	SBOV2_65490.1, SCUR1_65660.1, SGUI1_66320.1, SHAE2_70150.1, SINT2_64500.1, SRDH2_66410.1, Smp_165170.1, EWB00_008869.2	20, 22, 20, 22, 20, 22, 20, 20	1188, 1206, 1188, 1194, 1188, 1194, 1187, 1086	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 2, 1, 1, 1, 1, 2	SCUR1_65660.1	SCUR1_65660.1, EWB00_008869.2	66.6	96.76616915422885
N0.HOG0006340	SBOV2_65480.1, SCUR1_65650.1, SGUI1_66310.1, SHAE2_70140.1, SINT2_64490.1, SRDH2_66400.2, Smp_079840.1, EWB00_008870.2	8, 8, 8, 10, 8, 10, 8, 7	251, 251, 251, 290, 251, 282, 251, 241	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 1, 1, 3	EWB00_008870.2	SHAE2_70140.1, EWB00_008870.2	90.1	73.10344827586206
N0.HOG0006337	SBOV2_65210.1, SCUR1_65440.1, SGUI1_66080.1, SHAE2_69930.1, SINT2_64290.1, SRDH2_66220.1, Smp_002920.1, EWB00_010471.2	5, 5, 5, 2, 5, 5, 5, 4	278, 278, 278, 116, 278, 278, 278, 238	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 1, 1, 3	SHAE2_69930.1	SBOV2_65210.1, SHAE2_69930.1	99.1	41.36690647482014
N0.HOG0008077	SBOV2_51020.1, SCUR1_54650.1, SGUI1_54820.1, SHAE2_57800.1, SINT2_53050.1, SRDH2_55550.1, Smp_328430.1, EWB00_002165	5, 5, 5, 5, 5, 6, 6, 6	307, 307, 307, 307, 307, 332, 332, 331	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 1, 1, 1	SRDH2_55550.1	SBOV2_51020.1, SRDH2_55550.1	89.5	91.56626506024097
N0.HOG0006332	SBOV2_64810.1, SCUR1_65010.1, SGUI1_65650.1, SHAE2_69530.1, SINT2_63890.1, SRDH2_65760.1, Smp_156370.1, EWB00_000937	8, 8, 8, 8, 8, 8, 8, 6	893, 893, 893, 893, 893, 890, 890, 790	1, 1, 1, 1, 1, 1, 1, 1	2, 1, 2, 1, 1, 1, 1, 1	EWB00_000937	SRDH2_65760.1, EWB00_000937	64.3	83.03370786516854
N0.HOG0006331	SBOV2_64800.1, SCUR1_65000.1, SGUI1_65640.1, SHAE2_69520.1, SINT2_63880.1, SRDH2_65740.1, Smp_214390.1, EWB00_000933.1	2, 2, 3, 3, 2, 2, 2, 2	984, 989, 734, 743, 994, 970, 929, 161	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 1, 2, 2	EWB00_000933.1	SRDH2_65740.1, EWB00_000933.1	65.2	14.22680412371134
N0.HOG0006330	SBOV2_64750.1, SCUR1_64950.1, SGUI1_65600.1, SHAE2_69480.1, SINT2_63840.1, SRDH2_67580.1, Smp_023660.1, EWB00_000929.1	6, 6, 6, 6, 6, 6, 6, 5	267, 267, 267, 267, 267, 264, 265, 238	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 2, 1, 2	EWB00_000929.1	SBOV2_64750.1, EWB00_000929.1	84.4	88.76404494382022
N0.HOG0006329	SBOV2_64570.1, SCUR1_64780.1, SGUI1_65420.1, SHAE2_69290.1, SINT2_63650.1, SRDH2_67380.1, Smp_342920.1, EWB00_000906	8, 10, 8, 8, 7, 9, 8, 9	1101, 1080, 1101, 1100, 1056, 1552, 1118, 1069	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 2, 1, 2, 1, 1, 1	SCUR1_64780.1	SBOV2_64570.1, SCUR1_64780.1	97.2	96.45776566757493
N0.HOG0006328	SBOV2_64510.1, SCUR1_64760.1, SGUI1_65370.1, SHAE2_69230.1, SINT2_63610.1, SRDH2_67310.1, Smp_333670.1, EWB00_000903	11, 13, 13, 13, 13, 14, 12, 12	728, 946, 946, 946, 939, 1076, 848, 926	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 2, 1, 2, 1, 1, 1	SBOV2_64510.1	SBOV2_64510.1, SRDH2_67310.1	87.3	65.14869888475836
N0.HOG0006325	SBOV2_64270.1, SCUR1_64540.1, SGUI1_65140.1, SHAE2_68950.1, SINT2_63360.1, SRDH2_67060.1, Smp_342660.1, EWB00_008716	13, 13, 13, 13, 13, 13, 13, 13	857, 854, 852, 854, 857, 858, 855, 854	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 3, 1, 1	SBOV2_64270.1	SBOV2_64270.1, SCUR1_64540.1	96.3	99.88331388564761
N0.HOG0006324	SBOV2_64020.1, SCUR1_64330.1, SGUI1_64930.1, SHAE2_68730.1, SINT2_63130.1, SRDH2_68160.1, Smp_144380.1, EWB00_004701	4, 4, 4, 4, 1, 4, 4, 4	1010, 997, 1010, 1006, 264, 1004, 1005, 524	1, 1, 1, 1, 3, 1, 1, 1	1, 1, 1, 1, 3, 1, 1, 1	SINT2_63130.1	SBOV2_64020.1, SINT2_63130.1	96.6	26.03960396039604
N0.HOG0006322	SBOV2_63850.1, SCUR1_64170.1, SGUI1_64780.1, SHAE2_68580.1, SINT2_62970.1, SRDH2_68010.1, Smp_313810.1, EWB00_005587	13, 13, 13, 13, 13, 13, 13, 14	743, 743, 743, 743, 743, 743, 743, 721	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 3, 1, 1	SBOV2_63850.1	SBOV2_63850.1, SCUR1_64170.1	98.7	99.7308209959623
N0.HOG0006320	SBOV2_6360.1, SCUR1_6380.1, SGUI1_6120.1, SHAE2_6980.1, SINT2_6210.1, SRDH2_6510.1, Smp_096480.1, EWB00_008986	1, 1, 1, 1, 1, 1, 1, 1	512, 512, 512, 512, 512, 512, 512, 512	1, 1, 1, 1, 1, 1, 1, 1	2, 2, 1, 1, 1, 1, 1, 1	SBOV2_6360.1	SBOV2_6360.1, SCUR1_6380.1	100.0	99.8046875
N0.HOG0008078	SBOV2_51100.1, SCUR1_54540.1, SGUI1_54750.1, SHAE2_57730.1, SINT2_52980.1, SRDH2_55470.1, Smp_102400.1, EWB00_002157	2, 2, 2, 2, 2, 2, 2, 2	372, 369, 375, 372, 373, 369, 369, 222	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 1, 1, 1	EWB00_002157	SGUI1_54750.1, EWB00_002157	75.6	58.93333333333334
N0.HOG0006318	SBOV2_63320.1, SCUR1_63680.1, SGUI1_64250.1, SHAE2_67960.1, SINT2_62500.1, SRDH2_65420.2, Smp_243660.1, EWB00_010426.2	3, 3, 3, 3, 3, 3, 3, 4	471, 474, 473, 473, 479, 461, 469, 357	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 2, 1, 2	EWB00_010426.2	Smp_243660.1, EWB00_010426.2	52.0	76.33262260127933
N0.HOG0006317	SBOV2_63290.1, SCUR1_63650.1, SGUI1_64210.1, SHAE2_67930.1, SINT2_62470.1, SRDH2_65390.1, Smp_169780.1, EWB00_010422	5, 4, 4, 5, 5, 4, 4, 4	889, 903, 903, 888, 883, 907, 900, 857	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 2, 2, 1, 1, 1, 1	SBOV2_63290.1	SBOV2_63290.1, SHAE2_67930.1	98.8	99.8875140607424
N0.HOG0006316	SBOV2_63270.1, SCUR1_63620.1, SGUI1_64170.1, SHAE2_67900.1, SINT2_62440.1, SRDH2_65350.1, Smp_131600.1, EWB00_010418	4, 4, 4, 4, 4, 4, 4, 4	1485, 1444, 1495, 1482, 1483, 1488, 1489, 1501	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 3, 1, 1	Smp_131600.1	SGUI1_64170.1, Smp_131600.1	89.6	97.4581939799331
N0.HOG0006315	SBOV2_63230.1, SCUR1_63570.1, SGUI1_64110.1, SHAE2_67870.1, SINT2_62390.1, SRDH2_65300.1, Smp_085750.2, EWB00_010414	5, 7, 5, 5, 5, 5, 4, 6	282, 291, 282, 282, 282, 281, 233, 302	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 2, 2, 1	Smp_085750.2	Smp_085750.2, EWB00_010414	95.2	75.82781456953643
N0.HOG0006314	SBOV2_63190.1, SCUR1_63530.1, SGUI1_64070.1, SHAE2_67820.1, SINT2_62350.1, SRDH2_65260.1, Smp_326250.1, EWB00_010410	5, 5, 5, 3, 3, 5, 3, 3	286, 305, 292, 231, 257, 250, 260, 259	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 3, 1, 1, 1, 1	SCUR1_63530.1	SCUR1_63530.1, SHAE2_67820.1	97.7	69.83606557377048
N0.HOG0006313	SBOV2_63180.1, SCUR1_63520.1, SGUI1_64060.1, SHAE2_67810.1, SINT2_62340.1, SRDH2_65250.1, Smp_197540.1, EWB00_010408	2, 2, 2, 2, 2, 2, 2, 2	770, 737, 737, 737, 733, 736, 737, 314	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 3, 1, 1, 1	EWB00_010408	SBOV2_63180.1, EWB00_010408	76.5	40.38961038961039
N0.HOG0006312	SBOV2_63070.2, SCUR1_63410.1, SGUI1_63910.1, SHAE2_67690.1, SINT2_62230.1, SRDH2_65140.2, Smp_150200.1, EWB00_009220.1	9, 9, 9, 9, 9, 9, 9, 9	442, 442, 442, 442, 442, 441, 441, 443	1, 1, 1, 1, 1, 1, 1, 2	1, 1, 1, 1, 1, 1, 1, 3	SBOV2_63070.2	SBOV2_63070.2, SCUR1_63410.1	99.3	99.77375565610859
N0.HOG0006311	SBOV2_62960.1, SCUR1_63290.1, SGUI1_63820.1, SHAE2_67570.1, SINT2_62160.1, SRDH2_64990.1, Smp_026230.1, EWB00_007103	3, 3, 3, 3, 3, 3, 3, 3	143, 143, 143, 143, 143, 143, 143, 142	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 3, 1, 1, 1	SBOV2_62960.1	SBOV2_62960.1, SCUR1_63290.1	99.3	99.3006993006993
N0.HOG0006345	SBOV2_65770.1, SCUR1_65900.1, SGUI1_66560.1, SHAE2_70460.1, SINT2_64780.1, SRDH2_69950.1, Smp_138220.1, EWB00_004107	6, 6, 6, 6, 6, 5, 6, 7	894, 894, 895, 895, 894, 713, 890, 951	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 3, 1, 1, 1, 1, 1	SRDH2_69950.1	SRDH2_69950.1, EWB00_004107	65.2	78.23343848580441
N0.HOG0006377	SBOV2_68620.1, SCUR1_68520.1, SGUI1_69440.1, SHAE2_73620.1, SINT2_67630.1, SRDH2_70900.1, Smp_001020.1, EWB00_010065.1	13, 14, 14, 14, 14, 14, 14, 12	469, 484, 477, 480, 480, 483, 483, 376	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 1, 1, 3	EWB00_010065.1	SCUR1_68520.1, EWB00_010065.1	79.3	76.85950413223141
N0.HOG0006346	SBOV2_6590.1, SCUR1_6600.1, SGUI1_6330.1, SHAE2_7180.1, SINT2_6430.1, SRDH2_6410.1, Smp_245030.1, EWB00_003820.1	8, 8, 8, 8, 8, 8, 8, 8	531, 531, 532, 531, 531, 531, 531, 532	1, 1, 1, 1, 1, 1, 2, 1	1, 1, 2, 1, 1, 1, 2, 1	SGUI1_6330.1	SBOV2_6590.1, SGUI1_6330.1	99.4	99.62406015037594
N0.HOG0006348	SBOV2_66040.1, SCUR1_66120.1, SGUI1_66790.1, SHAE2_70660.1, SINT2_65020.1, SRDH2_69760.1, Smp_029900.1, EWB00_003990.1	4, 4, 4, 4, 3, 1, 4, 4	165, 165, 165, 165, 150, 103, 165, 165	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 2, 1, 1, 2	SRDH2_69760.1	SBOV2_66040.1, SRDH2_69760.1	84.8	60.0
N0.HOG0006375	SBOV2_68590.1, SCUR1_68510.1, SGUI1_69430.1, SHAE2_73610.1, SINT2_67620.1, SRDH2_70910.3, Smp_001030.1, EWB00_010062.1	9, 9, 9, 9, 9, 8, 9, 8	354, 354, 354, 354, 354, 319, 354, 319	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 2, 1, 2	SRDH2_70910.3	SBOV2_68590.1, SRDH2_70910.3	95.3	89.54802259887006
N0.HOG0006374	SBOV2_68430.1, SCUR1_68310.1, SGUI1_69240.1, SHAE2_73470.1, SINT2_67440.1, SRDH2_71080.1, Smp_092500.1, EWB00_010046.1	4, 4, 4, 4, 5, 4, 4, 4	135, 135, 135, 135, 144, 135, 135, 136	1, 1, 1, 1, 1, 1, 1, 1	2, 1, 1, 1, 1, 1, 1, 2	SINT2_67440.1	SBOV2_68430.1, SINT2_67440.1	100.0	93.05555555555556
